CampaignId,CampaignName,CampaignStatus,AdsetId,AdsetName,AdsetGoal,AdId,AdName,AdStatus,AdInsightsDate,Impressions,Reach,CTR,Clicks,UniqueClicks,InlineLinkClicks,UniqueInlineLinkClicks,Spend,PostEngagements,Frequency,CampaignCreatedTime,CampaignStartTime,CampaignStopTime,CampaignObjective,CampaignLifetimeBudget,CampaignDailyBudget,_BATCH_ID_,_BATCH_LAST_RUN_,Revenue_28d_click,Revenue_28d_view,Revenue_7d_click,Revenue_7d_view,Revenue_1d_click,Revenue_1d_view,instagram_permalink_url
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-19,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-03,1433,1196,1.186322,17,13,10,8,6.77,11,1.198161,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-20,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-21,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-22,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-23,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-04,1606,1311,0.996264,16,13,6,6,8.35,10,1.225019,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-25,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-05,1461,1183,1.026694,15,13,10,9,7.92,11,1.234996,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-06,1327,1104,1.055011,14,12,5,5,7.37,5,1.201993,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-07,0,0,0,0,0,1,1,0,1,0,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850616068210084,FB22 - Drive For Five (General),ACTIVE,23850635882080084,FB22 - Drive For Five (General) - Broad List,LINK_CLICKS,23850635882090084,FB22 - Drive For Five (General),ACTIVE,2022-04-22,647,534,7.264297,47,32,18,15,4.68,20,1.21161,2022-04-22 11:39:06,2022-04-22 12:00:54,2022-05-06 23:00:00,LINK_CLICKS,90000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqN9K3DXC1/
23850616068210084,FB22 - Drive For Five (General),ACTIVE,23850635882080084,FB22 - Drive For Five (General) - Broad List,LINK_CLICKS,23850635882090084,FB22 - Drive For Five (General),ACTIVE,2022-04-23,1358,941,3.976436,54,41,19,18,6.44,19,1.443146,2022-04-22 11:39:06,2022-04-22 12:00:54,2022-05-06 23:00:00,LINK_CLICKS,90000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqN9K3DXC1/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-26,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-27,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
