CampaignId,CampaignName,CampaignStatus,AdSetId,AdSetName,AdSetGoal,AdId,AdName,AdStatus,CreativeId,instagram_permalink_url,AdInsightsDate,Impressions,Reach,Frequency,CTR,Spend,Clicks,UniqueClicks,InlineLinkClicks,UniqueInlineLinkClicks,PostEngagements,Revenue_1d_click,Revenue_7d_click,Revenue_28d_click,Revenue_1d_view,Revenue_7d_view,Revenue_28d_view,CampaignCreatedTime,CampaignStartTime,CampaignStopTime,CampaignObjective,CampaignLifetimeBudget,CampaignDailyBudget
120205953111490766,MBB24 - Boosted Post Final Game vs. Richmond,ACTIVE,120205953111680766,Affinity + Custom Lists,LINK_CLICKS,120205953111770766,Final Game vs. Richmond,ACTIVE,120205953413620766,https://www.instagram.com/p/C4LVUw8tHul/,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-06 10:01:13,2024-03-06 10:01:13,2024-03-09 14:30:00,OUTCOME_TRAFFIC,,5000
120205953111490766,MBB24 - Boosted Post Final Game vs. Richmond,ACTIVE,120205953111680766,Affinity + Custom Lists,LINK_CLICKS,120205953111770766,Final Game vs. Richmond,ACTIVE,120205953413620766,https://www.instagram.com/p/C4LVUw8tHul/,2024-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-06 10:01:13,2024-03-06 10:01:13,2024-03-09 14:30:00,OUTCOME_TRAFFIC,,5000
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-01,16313,11091,1.470832,1.618341,118.67,264,250,206,196,3798,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-02,16475,10138,1.625074,2.494689,150.26,411,390,388,372,4150,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-03,15210,8684,1.751497,2.583826,126.97,393,364,383,355,3782,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-09,168,155,1.083871,1.190476,2.62,2,2,0,0,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-10,149,123,1.211382,0,2.51,0,0,0,0,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-04,12033,7593,1.584749,2.401729,104.1,289,271,278,259,2876,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-11,150,126,1.190476,0.666667,2.33,1,1,0,0,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-12,280,206,1.359223,1.071429,4.11,3,3,2,2,3,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-05,0,0,0,0,0,0,0,0,0,2,50,50,50,0,0,50,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-13,219,167,1.311377,0.456621,3.86,1,1,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-14,135,107,1.261682,0,2.53,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-15,229,177,1.293785,0.873362,3.3,2,2,1,1,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-16,177,147,1.204082,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-17,99,79,1.253165,1.010101,1.42,1,1,1,1,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-18,254,215,1.181395,0.393701,3.64,1,1,1,1,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-19,175,151,1.15894,0.571429,2.27,1,1,1,1,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-20,129,103,1.252427,0.775194,1.79,1,1,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-21,158,127,1.244094,1.265823,2.17,2,2,2,2,2,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-22,89,75,1.186667,1.123596,1.73,1,1,0,0,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-23,76,63,1.206349,0,1.16,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-24,78,69,1.130435,0,1.19,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-25,87,69,1.26087,0,2.58,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-26,46,44,1.045455,0,1.67,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-27,121,95,1.273684,0.826446,2.7,1,1,1,1,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-28,106,84,1.261905,1.886792,3.15,2,2,2,2,2,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-29,128,102,1.254902,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-11-30,212,164,1.292683,0.943396,4.1,2,2,1,1,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-01,151,123,1.227642,1.986755,2.93,3,2,2,1,3,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-02,168,135,1.244444,0,3.63,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-03,190,158,1.202532,1.578947,2.97,3,3,1,1,2,30,30,30,0,0,30,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-04,218,193,1.129534,0.458716,4.09,1,1,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-05,127,116,1.094828,0.787402,2.45,1,1,0,0,1,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120206989213300766,Mason Athletics Vision Day Boosted Post,ACTIVE,120206989213390766,Mason Affinity + Retargeting,LINK_CLICKS,120206989213990766,Vision Day,ACTIVE,120206989498320766,https://www.instagram.com/p/C5OO6I-N1-J/,2024-04-21,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,2024-04-01 10:34:13,2024-04-01 10:34:13,2024-04-04 20:00:00,OUTCOME_TRAFFIC,50000,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-17,2056,1579,1.30209,1.848249,15,38,34,22,22,33,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-18,5115,4040,1.266089,1.505376,37.15,77,62,45,41,71,0,0,0,10,10,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-19,4801,4027,1.192203,1.208082,33.95,58,52,35,33,50,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-20,2087,1878,1.111289,0.958313,13.9,20,18,13,13,19,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
120207509334030766,Baseball Country Day Boosted Post,ACTIVE,120207509334460766,Baseball Affinity + Custom Lists,LINK_CLICKS,120207509334640766,Country Day Boosted Post,ACTIVE,120207509609030766,https://www.instagram.com/p/C530uv3tVrO/,2024-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-17 14:13:37,2024-04-17 14:13:37,2024-04-20 14:00:00,OUTCOME_TRAFFIC,10000,
23851582954090765,MBB23 - Single-game Tickets,ACTIVE,23851582954150765,Website Visitors,OFFSITE_CONVERSIONS,23851584512650765,Single-game Carousel,PAUSED,23851868127670765,https://www.instagram.com/p/Ck9P79xD4Lj/,2022-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 14:17:40,2022-10-14 14:17:41,2023-03-01 19:00:00,OUTCOME_SALES,,
