CampaignId,CampaignName,CampaignStatus,CampaignStartTime,CampaignStopTime,AdsetId,AdsetName,AdId,AdName,AdInsighstDate,DevicePlatform,PublisherPlatform,CTR,Impressions,Reach,Clicks,Link Clicks,Post Engagement,Frequency,PlatformPosition,CampaignObjective
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,facebook,0,1,1,0,0,0,1,search,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,facebook,4.166667,24,18,1,1,1,1.333333,video_feeds,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,instagram,2.785515,718,689,20,15,24,1.04209,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,instagram,0,16,16,0,0,0,1,instagram_explore,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,instagram,0,3,2,0,0,0,1.5,instagram_explore_grid_home,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,instagram,0,3,3,0,0,0,1,instagram_profile_feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,instagram,5.617978,89,89,5,3,3,1,instagram_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_app,instagram,2.948403,814,725,24,21,21,1.122759,instagram_stories,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_web,facebook,2.272727,88,72,2,1,1,1.222222,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_web,instagram,0,1,1,0,0,0,1,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-08,mobile_web,instagram,0,1,1,0,0,0,1,instagram_stories,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,desktop,facebook,0,6,6,0,0,0,1,feed,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,desktop,facebook,0,1,1,0,0,0,1,marketplace,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,desktop,facebook,0,219,118,0,0,0,1.855932,right_hand_column,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,audience_network,1.136364,88,36,1,1,1,2.444444,an_classic,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,0,1,1,0,0,0,1,facebook_profile_feed,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,3.673469,490,401,18,10,10,1.221945,facebook_reels,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,1.038062,289,285,3,3,3,1.014035,facebook_reels_overlay,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,4.697987,149,137,7,6,6,1.087591,facebook_stories,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,3.304647,2905,2569,96,28,33,1.13079,feed,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,0,60,46,0,0,0,1.304348,instream_video,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,3.846154,26,20,1,1,1,1.3,marketplace,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,0,3,3,0,0,0,1,search,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,facebook,2.352941,85,80,2,1,1,1.0625,video_feeds,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,instagram,0,110,109,0,0,3,1.009174,feed,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,instagram,0,3,3,0,0,0,1,instagram_explore,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,instagram,0,2,2,0,0,0,1,instagram_explore_grid_home,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,instagram,3.030303,33,33,1,1,1,1,instagram_reels,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_app,instagram,2.208202,317,290,7,6,6,1.093103,instagram_stories,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-09,mobile_web,facebook,5.084746,59,55,3,1,1,1.072727,feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,desktop,audience_network,0,5,0,0,0,0,0,rewarded_video,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,desktop,instagram,0,2,2,0,0,0,1,feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,audience_network,0,31,28,0,0,0,1.107143,an_classic,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,audience_network,0,14,10,0,0,0,1.4,rewarded_video,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,0,9,4,0,0,0,2.25,facebook_profile_feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,2.184466,412,320,9,6,6,1.2875,facebook_reels,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,0.13986,715,690,1,1,4,1.036232,facebook_reels_overlay,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,1.960784,51,51,1,1,1,1,facebook_stories,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,3.266973,3918,3455,128,75,114,1.134009,feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,1.287554,233,170,3,3,3,1.370588,instream_video,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,0,7,7,0,0,0,1,marketplace,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,0,16,16,0,0,0,1,search,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,facebook,0.903614,332,302,3,3,3,1.099338,video_feeds,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,instagram,1.675164,1373,1288,23,23,36,1.065994,feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,instagram,0,5,4,0,0,0,1.25,instagram_explore,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,instagram,0,3,3,0,0,0,1,instagram_profile_feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,instagram,0,5,2,0,0,0,2.5,instagram_profile_reels,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,instagram,1.369011,1607,1482,22,21,24,1.084345,instagram_reels,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_app,instagram,2.141901,2241,2114,48,48,51,1.060076,instagram_stories,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_web,facebook,38.461538,13,12,5,0,0,1.083333,feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_web,instagram,0,4,4,0,0,0,1,feed,OUTCOME_TRAFFIC
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,2024-10-11 09:54:22,2024-11-13 23:59:00,120211307287710192,Utah Students Who Ski,120211307287720192,Ikon Pass,2024-11-09,mobile_web,instagram,0,2,2,0,0,0,1,instagram_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,desktop,facebook,0,7,6,0,0,0,1.166667,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,audience_network,0,5,3,0,0,0,1.666667,an_classic,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,0,48,40,0,0,0,1.2,facebook_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,0,19,19,0,0,0,1,facebook_reels_overlay,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,0,2,2,0,0,0,1,facebook_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,3.970917,1788,1590,71,49,54,1.124528,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,0,13,11,0,0,0,1.181818,instream_video,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,0,1,1,0,0,0,1,search,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,facebook,0,5,5,0,0,0,1,video_feeds,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,instagram,15.384615,13,13,2,2,2,1,feed,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,instagram,0,1,1,0,0,0,1,instagram_explore,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,instagram,0,3,3,0,0,0,1,instagram_reels,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_app,instagram,0,2,2,0,0,0,1,instagram_stories,OUTCOME_TRAFFIC
120211468460010192,Key Bank Check In,ACTIVE,2024-11-06 10:22:46,2025-03-08 23:59:00,120211468460030192,JMI Utah Fans Audience,120211468460040192,Key Bank Check In,2024-11-09,mobile_web,facebook,0,39,38,0,0,0,1.026316,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,desktop,facebook,0,14,13,0,0,0,1.076923,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,desktop,facebook,0,70,44,0,0,0,1.590909,right_hand_column,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,desktop,facebook,0,2,2,0,0,0,1,search,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,desktop,instagram,0,3,3,0,0,0,1,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,audience_network,3.157895,95,46,3,3,3,2.065217,an_classic,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,0,263,187,0,0,0,1.406417,facebook_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,0.468384,427,397,2,2,2,1.075567,facebook_reels_overlay,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,0,23,23,0,0,0,1,facebook_stories,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,4.636364,2200,1836,102,34,39,1.198257,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,0,44,41,0,0,0,1.073171,instream_video,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,0,7,6,0,0,0,1.166667,marketplace,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,3.448276,29,24,1,0,0,1.208333,search,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,facebook,2.222222,45,42,1,1,1,1.071429,video_feeds,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,2.105263,760,740,16,12,34,1.027027,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,0,9,8,0,0,0,1.125,instagram_explore,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,0,2,2,0,0,0,1,instagram_explore_grid_home,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,0,1,1,0,0,0,1,instagram_profile_feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,0,2,2,0,0,0,1,instagram_profile_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,1.481481,135,128,2,2,3,1.054688,instagram_reels,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_app,instagram,2.355808,1231,1106,29,25,25,1.11302,instagram_stories,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_web,facebook,5.479452,73,71,4,1,1,1.028169,feed,OUTCOME_TRAFFIC
120211931700480192,Utah Honda Dealers Get Your Head in the Game Sweepstakes,PAUSED,2024-11-07 11:48:18,2025-01-31 23:59:00,120211931700490192,Utah Fans in SLC,120211931700500192,Utah Honda Dealers,2024-11-09,mobile_web,instagram,0,2,2,0,0,0,1,feed,OUTCOME_TRAFFIC
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,2024-11-03 00:00:00,2024-11-17 23:59:00,120211307127620192,Utah Fans in Salt Lake City + Retargeting,120211307127630192,Quick Quack Car Wash,2024-11-10,desktop,facebook,0,1,1,0,0,0,1,feed,OUTCOME_TRAFFIC
